Date,Department,Item,Opening,In,Issued,Return,Damage,Used,Closing,Note
2026-08-05,packaging,D,599.0,0.0,53.0,3.0,0.0,50.0,549.0,
2026-08-05,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-05,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-05,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-05,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-05,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-05,packaging,Logo,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-05,packaging,NB,170.0,0.0,0.0,0.0,0.0,0.0,170.0,
2026-08-05,packaging,Nc,173.0,0.0,0.0,0.0,0.0,0.0,173.0,
2026-08-05,packaging,Nco,547.0,0.0,101.0,0.0,0.0,101.0,446.0,
2026-08-05,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,O,843.0,0.0,115.0,5.0,0.0,110.0,733.0,
2026-08-05,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-05,packaging,O အစုံ,19.0,0.0,1.0,0.0,0.0,1.0,18.0,
2026-08-05,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-05,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,PB180Sticker,112.0,0.0,0.0,0.0,0.0,0.0,112.0,
2026-08-05,packaging,PB180ခဲပြား,281.0,0.0,0.0,0.0,0.0,0.0,281.0,
2026-08-05,packaging,PB180ဖုံး,219.0,0.0,0.0,0.0,0.0,0.0,219.0,
2026-08-05,packaging,PB180ဘူး,145.0,0.0,0.0,0.0,0.0,0.0,145.0,
2026-08-05,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,PB400sticker,30.0,0.0,0.0,0.0,0.0,0.0,30.0,
2026-08-05,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-05,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-05,packaging,PB400ဘူး,53.0,0.0,0.0,0.0,0.0,0.0,53.0,
2026-08-05,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,PBD Long,1098.0,0.0,202.0,107.0,0.0,95.0,1003.0,
2026-08-05,packaging,PBD Short,1154.0,0.0,210.0,115.0,0.0,95.0,1059.0,
2026-08-05,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,PBO Long,984.0,0.0,123.0,90.0,1.0,32.0,951.0,
2026-08-05,packaging,PBO Short,1095.0,0.0,123.0,91.0,0.0,32.0,1063.0,
2026-08-05,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-05,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-05,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-05,packaging,S,612.0,0.0,60.0,8.0,0.0,52.0,560.0,
2026-08-05,packaging,S Bar,4822.0,0.0,0.0,0.0,0.0,0.0,4822.0,
2026-08-05,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-05,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-05,packaging,Smile,1476.0,0.0,978.0,34.0,2.0,942.0,532.0,
2026-08-05,packaging,Tape,24.0,0.0,9.0,0.0,0.0,9.0,15.0,
2026-08-05,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-05,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-05,packaging,ခဲဇစ်,1954.0,0.0,365.0,238.0,0.0,127.0,1827.0,
2026-08-05,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-05,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,လက်အိတ်,23.0,0.0,1.0,0.0,0.0,1.0,22.0,
2026-08-05,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-06,packaging,15×25,1384.0,0.0,472.0,60.0,0.0,412.0,972.0,
2026-08-06,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-06,packaging,4တင်းကျွတ်,2.0,0.0,1.0,0.0,0.0,1.0,1.0,
2026-08-06,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-06,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-06,packaging,6.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-06,packaging,750,195.0,0.0,50.0,50.0,0.0,0.0,195.0,
2026-08-06,packaging,Absober,1710.0,0.0,400.0,73.0,0.0,327.0,1383.0,
2026-08-06,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-06,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-06,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-06,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-06,packaging,C,1883.0,0.0,0.0,0.0,0.0,0.0,1883.0,
2026-08-06,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,C အစုံ,15.0,0.0,0.0,0.0,0.0,0.0,15.0,
2026-08-06,packaging,Cc,629.0,953.0,48.0,0.0,0.0,48.0,1534.0,
2026-08-06,packaging,Cc bar,13987.0,0.0,48.0,8.0,0.0,40.0,13947.0,
2026-08-06,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-06,packaging,D,549.0,974.0,53.0,1.0,0.0,52.0,1471.0,
2026-08-06,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-06,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-06,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-06,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-06,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-06,packaging,Logo,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-06,packaging,NB,170.0,0.0,0.0,0.0,0.0,0.0,170.0,
2026-08-06,packaging,Nc,173.0,0.0,0.0,0.0,0.0,0.0,173.0,
2026-08-06,packaging,Nco,446.0,1034.0,50.0,50.0,0.0,0.0,1480.0,
2026-08-06,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,O,733.0,985.0,85.0,1.0,0.0,84.0,1634.0,
2026-08-06,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-06,packaging,O အစုံ,18.0,0.0,0.0,0.0,0.0,0.0,18.0,
2026-08-06,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-06,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,PB180Sticker,112.0,0.0,30.0,0.0,0.0,30.0,82.0,
2026-08-06,packaging,PB180ခဲပြား,281.0,0.0,0.0,0.0,0.0,0.0,281.0,
2026-08-06,packaging,PB180ဖုံး,219.0,0.0,30.0,0.0,0.0,30.0,189.0,
2026-08-06,packaging,PB180ဘူး,145.0,0.0,31.0,0.0,1.0,30.0,114.0,
2026-08-06,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,PB400sticker,30.0,0.0,1.0,0.0,0.0,1.0,29.0,
2026-08-06,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-06,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-06,packaging,PB400ဘူး,53.0,0.0,1.0,0.0,0.0,1.0,52.0,
2026-08-06,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,PBD Long,1003.0,0.0,219.0,0.0,0.0,219.0,784.0,
2026-08-06,packaging,PBD Short,1059.0,0.0,219.0,0.0,0.0,219.0,840.0,
2026-08-06,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,PBO Long,951.0,0.0,194.0,0.0,0.0,194.0,757.0,
2026-08-06,packaging,PBO Short,1063.0,0.0,194.0,0.0,0.0,194.0,869.0,
2026-08-06,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-06,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-06,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-06,packaging,S,560.0,997.0,68.0,8.0,0.0,60.0,1497.0,
2026-08-06,packaging,S Bar,4822.0,0.0,68.0,0.0,1.0,67.0,4754.0,
2026-08-06,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-06,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-06,packaging,Smile,532.0,3000.0,400.0,33.0,0.0,367.0,3165.0,
2026-08-06,packaging,Tape,15.0,0.0,0.0,0.0,0.0,0.0,15.0,
2026-08-06,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-06,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-06,packaging,ခဲဇစ်,1827.0,0.0,418.0,6.0,0.0,412.0,1415.0,
2026-08-06,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-06,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-06,packaging,လက်အိတ်,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-06,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-07,packaging,15×25,972.0,0.0,460.0,0.0,0.0,460.0,512.0,
2026-08-07,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-07,packaging,4တင်းကျွတ်,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-07,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-07,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-07,packaging,6.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-07,packaging,750,195.0,0.0,97.0,10.0,0.0,87.0,108.0,
2026-08-07,packaging,Absober,1383.0,0.0,300.0,27.0,0.0,273.0,1110.0,
2026-08-07,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-07,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-07,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-07,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-07,packaging,C,1883.0,0.0,46.0,4.0,2.0,40.0,1841.0,
2026-08-07,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,C အစုံ,15.0,0.0,0.0,0.0,0.0,0.0,15.0,
2026-08-07,packaging,Cc,1534.0,0.0,48.0,2.0,0.0,46.0,1488.0,
2026-08-07,packaging,Cc bar,13947.0,0.0,0.0,0.0,0.0,0.0,13947.0,
2026-08-07,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-07,packaging,D,1471.0,0.0,0.0,42.0,2.0,-44.0,1513.0,
2026-08-07,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-07,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-07,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-07,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-07,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-07,packaging,Logo,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-07,packaging,NB,170.0,0.0,0.0,0.0,0.0,0.0,170.0,
2026-08-07,packaging,Nc,173.0,0.0,0.0,0.0,0.0,0.0,173.0,
2026-08-07,packaging,Nco,1480.0,0.0,86.0,0.0,0.0,86.0,1394.0,
2026-08-07,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,O,1634.0,0.0,35.0,2.0,1.0,32.0,1601.0,
2026-08-07,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-07,packaging,O အစုံ,18.0,0.0,0.0,0.0,0.0,0.0,18.0,
2026-08-07,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-07,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,PB180Sticker,82.0,0.0,42.0,0.0,2.0,40.0,40.0,
2026-08-07,packaging,PB180ခဲပြား,281.0,0.0,40.0,0.0,0.0,40.0,241.0,
2026-08-07,packaging,PB180ဖုံး,189.0,0.0,40.0,0.0,0.0,40.0,149.0,
2026-08-07,packaging,PB180ဘူး,114.0,0.0,40.0,0.0,0.0,40.0,74.0,
2026-08-07,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-07,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-07,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-07,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-07,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,PBD Long,784.0,0.0,200.0,5.0,2.0,193.0,589.0,
2026-08-07,packaging,PBD Short,840.0,0.0,200.0,7.0,0.0,193.0,647.0,
2026-08-07,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,PBO Long,757.0,0.0,230.0,0.0,6.0,224.0,527.0,
2026-08-07,packaging,PBO Short,869.0,0.0,230.0,0.0,6.0,224.0,639.0,
2026-08-07,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-07,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-07,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-07,packaging,S,1497.0,0.0,69.0,0.0,0.0,69.0,1428.0,
2026-08-07,packaging,S Bar,4754.0,0.0,70.0,4.0,1.0,65.0,4688.0,
2026-08-07,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-07,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-07,packaging,Smile,3165.0,0.0,700.0,0.0,0.0,700.0,2465.0,
2026-08-07,packaging,Tape,15.0,0.0,0.0,0.0,0.0,0.0,15.0,
2026-08-07,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-07,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-07,packaging,ခဲဇစ်,1415.0,0.0,430.0,12.0,3.0,415.0,997.0,
2026-08-07,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-07,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-07,packaging,လက်အိတ်,22.0,0.0,0.0,0.0,0.0,0.0,22.0,
2026-08-07,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-08,packaging,15×25,512.0,1500.0,500.0,22.0,2.0,476.0,1534.0,
2026-08-08,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-08,packaging,4တင်းကျွတ်,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-08,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-08,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-08,packaging,6.5,3.0,0.0,2.0,0.0,0.0,2.0,1.0,
2026-08-08,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-08,packaging,750,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-08,packaging,Absober,1110.0,0.0,300.0,45.0,0.0,255.0,855.0,
2026-08-08,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-08,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-08,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-08,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-08,packaging,C,1841.0,0.0,51.0,1.0,0.0,50.0,1791.0,
2026-08-08,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,C အစုံ,15.0,0.0,0.0,0.0,0.0,0.0,15.0,
2026-08-08,packaging,Cc,1488.0,0.0,43.0,2.0,1.0,40.0,1447.0,
2026-08-08,packaging,Cc bar,13947.0,0.0,0.0,0.0,0.0,0.0,13947.0,
2026-08-08,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-08,packaging,D,1469.0,0.0,50.0,0.0,0.0,50.0,1419.0,
2026-08-08,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-08,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-08,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-08,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-08,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-08,packaging,Logo,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-08,packaging,NB,170.0,0.0,0.0,0.0,0.0,0.0,170.0,
2026-08-08,packaging,Nc,173.0,0.0,0.0,0.0,0.0,0.0,173.0,
2026-08-08,packaging,Nco,1394.0,0.0,0.0,0.0,0.0,0.0,1394.0,
2026-08-08,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,O,1601.0,0.0,55.0,2.0,0.0,53.0,1548.0,
2026-08-08,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-08,packaging,O အစုံ,18.0,0.0,0.0,0.0,0.0,0.0,18.0,
2026-08-08,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-08,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,PB180Sticker,40.0,0.0,0.0,0.0,0.0,0.0,40.0,
2026-08-08,packaging,PB180ခဲပြား,241.0,0.0,100.0,0.0,0.0,100.0,141.0,
2026-08-08,packaging,PB180ဖုံး,149.0,0.0,0.0,0.0,0.0,0.0,149.0,
2026-08-08,packaging,PB180ဘူး,74.0,0.0,40.0,0.0,0.0,40.0,34.0,
2026-08-08,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,PB400sticker,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
2026-08-08,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-08,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-08,packaging,PB400ဘူး,52.0,0.0,0.0,0.0,0.0,0.0,52.0,
2026-08-08,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,PBD Long,589.0,0.0,206.0,15.0,2.0,189.0,398.0,
2026-08-08,packaging,PBD Short,647.0,0.0,206.0,16.0,1.0,189.0,457.0,
2026-08-08,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,PBO Long,527.0,0.0,312.0,25.0,0.0,287.0,240.0,
2026-08-08,packaging,PBO Short,639.0,0.0,307.0,17.0,3.0,287.0,349.0,
2026-08-08,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-08,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-08,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-08,packaging,S,1428.0,0.0,52.0,2.0,0.0,50.0,1378.0,
2026-08-08,packaging,S Bar,4688.0,0.0,52.0,0.0,0.0,52.0,4636.0,
2026-08-08,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-08,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-08,packaging,Smile,2465.0,0.0,800.0,65.0,2.0,733.0,1730.0,4ခုမုန့်ပိုထည့်
2026-08-08,packaging,Tape,15.0,0.0,7.0,0.0,0.0,7.0,8.0,
2026-08-08,packaging,Tissue,14.0,0.0,4.0,0.0,0.0,4.0,10.0,
2026-08-08,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-08,packaging,ခဲဇစ်,997.0,0.0,513.0,35.0,2.0,476.0,519.0,
2026-08-08,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-08,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-08,packaging,လက်အိတ်,22.0,0.0,1.0,0.0,0.0,1.0,21.0,
2026-08-08,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-09,packaging,15×25,1534.0,0.0,0.0,0.0,0.0,0.0,1534.0,
2026-08-09,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-09,packaging,4တင်းကျွတ်,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-09,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-09,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-09,packaging,6.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
2026-08-09,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-09,packaging,750,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-09,packaging,Absober,855.0,0.0,0.0,0.0,0.0,0.0,855.0,
2026-08-09,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-09,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-09,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-09,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-09,packaging,C,1791.0,0.0,0.0,0.0,0.0,0.0,1791.0,
2026-08-09,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,C အစုံ,15.0,0.0,0.0,0.0,0.0,0.0,15.0,
2026-08-09,packaging,Cc,1447.0,0.0,0.0,0.0,0.0,0.0,1447.0,
2026-08-09,packaging,Cc bar,13947.0,0.0,0.0,0.0,0.0,0.0,13947.0,
2026-08-09,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-09,packaging,D,1419.0,0.0,0.0,0.0,0.0,0.0,1419.0,
2026-08-09,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-09,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-09,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-09,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-09,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-09,packaging,Logo,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-09,packaging,NB,170.0,0.0,0.0,0.0,0.0,0.0,170.0,
2026-08-09,packaging,Nc,173.0,0.0,0.0,0.0,0.0,0.0,173.0,
2026-08-09,packaging,Nco,1394.0,0.0,0.0,0.0,0.0,0.0,1394.0,
2026-08-09,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,O,1548.0,0.0,0.0,0.0,0.0,0.0,1548.0,
2026-08-09,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-09,packaging,O အစုံ,18.0,0.0,0.0,0.0,0.0,0.0,18.0,
2026-08-09,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-09,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-09,packaging,PB180Sticker,40.0,0.0,0.0,0.0,0.0,0.0,40.0,
2026-08-09,packaging,PB180ခဲပြား,141.0,0.0,0.0,0.0,0.0,0.0,141.0,
2026-08-09,packaging,PB180ဖုံး,149.0,0.0,0.0,0.0,0.0,0.0,149.0,
2026-08-09,packaging,PB180ဘူး,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
